timestamp;tag;duration;package_0;uncore_0;core_0
1688556932.8779337;start;1.5782790184020996;1590939.0;26856.0;111877.0
1688556983.2823186;start;1.5735564231872559;2033197.0;28443.0;113281.0
1688557032.089411;start;1.585963249206543;1494259.0;15625.0;117065.0
