timestamp;tag;duration;package_0;uncore_0;core_0
1688561899.4719982;start;2.135310173034668;2272455.0;26734.0;180175.0
1688562017.5215259;start;2.120314359664917;6594221.0;23315.0;160766.0
1688562162.5113246;start;2.1224524974823;2599847.0;24659.0;198425.0
