timestamp;tag;duration;package_0;uncore_0;core_0
1689157729.6603673;start;2.6780056953430176;2535638.0;40771.0;217223.0
1689157754.9733882;start;2.668741226196289;2495721.0;32226.0;205749.0
1689157776.9160283;start;2.6745500564575195;2990288.0;65186.0;257812.0
