timestamp;tag;duration;package_0;uncore_0;core_0
1689161463.4684653;start;0.19476103782653809;197693.0;12939.0;25024.0
1689161498.622406;start;0.1869220733642578;203857.0;854.0;31067.0
1689161535.624135;start;0.19309663772583008;318725.0;12085.0;27222.0
