timestamp;tag;duration;package_0;uncore_0;core_0
1689154251.575665;start;1.632443904876709;1771358.0;12939.0;174011.0
1689154299.8466203;start;1.6870427131652832;1684261.0;20996.0;164734.0
1689154331.1048632;start;1.6256494522094727;1718013.0;29175.0;148254.0
